%variables=t,TKE,M_t,rhoRMS
      0.00000000E+00      0.80084344E-01      0.40020475E+00      0.17899590E+00
      0.10000000E-01      0.80047673E-01      0.40008176E+00      0.17877712E+00
      0.20000000E-01      0.79984280E-01      0.39990267E+00      0.17868209E+00
      0.30000000E-01      0.79894238E-01      0.39966757E+00      0.17870935E+00
      0.40000000E-01      0.79777976E-01      0.39937660E+00      0.17885571E+00
      0.50000000E-01      0.79636150E-01      0.39903047E+00      0.17911632E+00
      0.60000000E-01      0.79469631E-01      0.39863028E+00      0.17948470E+00
      0.70000000E-01      0.79279507E-01      0.39817752E+00      0.17995290E+00
      0.80000000E-01      0.79067068E-01      0.39767408E+00      0.18051160E+00
      0.90000000E-01      0.78833806E-01      0.39712229E+00      0.18115028E+00
      0.10000000E+00      0.78581397E-01      0.39652491E+00      0.18185738E+00
      0.11000000E+00      0.78311692E-01      0.39588515E+00      0.18262050E+00
      0.12000000E+00      0.78026697E-01      0.39520667E+00      0.18342657E+00
      0.13000000E+00      0.77728557E-01      0.39449356E+00      0.18426205E+00
      0.14000000E+00      0.77419536E-01      0.39375035E+00      0.18511316E+00
      0.15000000E+00      0.77101986E-01      0.39298193E+00      0.18596607E+00
      0.16000000E+00      0.76778328E-01      0.39219355E+00      0.18680706E+00
      0.17000000E+00      0.76451019E-01      0.39139074E+00      0.18762275E+00
      0.18000000E+00      0.76122521E-01      0.39057928E+00      0.18840027E+00
      0.19000000E+00      0.75795270E-01      0.38976509E+00      0.18912740E+00
      0.20000000E+00      0.75471645E-01      0.38895416E+00      0.18979274E+00
      0.21000000E+00      0.75153931E-01      0.38815247E+00      0.19038585E+00
      0.22000000E+00      0.74844293E-01      0.38736588E+00      0.19089735E+00
      0.23000000E+00      0.74544739E-01      0.38660006E+00      0.19131904E+00
      0.24000000E+00      0.74257100E-01      0.38586038E+00      0.19164398E+00
      0.25000000E+00      0.73982998E-01      0.38515184E+00      0.19186653E+00
      0.26000000E+00      0.73723832E-01      0.38447897E+00      0.19198244E+00
      0.27000000E+00      0.73480754E-01      0.38384576E+00      0.19198882E+00
      0.28000000E+00      0.73254665E-01      0.38325562E+00      0.19188420E+00
      0.29000000E+00      0.73046204E-01      0.38271132E+00      0.19166848E+00
      0.30000000E+00      0.72855747E-01      0.38221498E+00      0.19134291E+00
      0.31000000E+00      0.72683415E-01      0.38176802E+00      0.19091004E+00
      0.32000000E+00      0.72529080E-01      0.38137120E+00      0.19037364E+00
      0.33000000E+00      0.72392383E-01      0.38102461E+00      0.18973863E+00
      0.34000000E+00      0.72272752E-01      0.38072773E+00      0.18901096E+00
      0.35000000E+00      0.72169421E-01      0.38047941E+00      0.18819750E+00
      0.36000000E+00      0.72081464E-01      0.38027801E+00      0.18730592E+00
      0.37000000E+00      0.72007815E-01      0.38012137E+00      0.18634454E+00
      0.38000000E+00      0.71947298E-01      0.38000694E+00      0.18532218E+00
      0.39000000E+00      0.71898661E-01      0.37993181E+00      0.18424805E+00
      0.40000000E+00      0.71860600E-01      0.37989281E+00      0.18313155E+00
      0.41000000E+00      0.71831788E-01      0.37988655E+00      0.18198216E+00
      0.42000000E+00      0.71810898E-01      0.37990952E+00      0.18080932E+00
      0.43000000E+00      0.71796631E-01      0.37995812E+00      0.17962225E+00
      0.44000000E+00      0.71787730E-01      0.38002876E+00      0.17842985E+00
      0.45000000E+00      0.71783001E-01      0.38011786E+00      0.17724062E+00
      0.46000000E+00      0.71781324E-01      0.38022195E+00      0.17606255E+00
      0.47000000E+00      0.71781664E-01      0.38033770E+00      0.17490303E+00
      0.48000000E+00      0.71783075E-01      0.38046192E+00      0.17376882E+00
      0.49000000E+00      0.71784709E-01      0.38059162E+00      0.17266598E+00
      0.50000000E+00      0.71785810E-01      0.38072402E+00      0.17159989E+00
      0.51000000E+00      0.71785719E-01      0.38085656E+00      0.17057518E+00
      0.52000000E+00      0.71783860E-01      0.38098688E+00      0.16959579E+00
      0.53000000E+00      0.71779745E-01      0.38111283E+00      0.16866497E+00
      0.54000000E+00      0.71772953E-01      0.38123243E+00      0.16778532E+00
      0.55000000E+00      0.71763131E-01      0.38134388E+00      0.16695885E+00
      0.56000000E+00      0.71749977E-01      0.38144551E+00      0.16618699E+00
      0.57000000E+00      0.71733234E-01      0.38153579E+00      0.16547069E+00
      0.58000000E+00      0.71712680E-01      0.38161336E+00      0.16481050E+00
      0.59000000E+00      0.71688124E-01      0.38167695E+00      0.16420656E+00
      0.60000000E+00      0.71659400E-01      0.38172548E+00      0.16365872E+00
      0.61000000E+00      0.71626363E-01      0.38175804E+00      0.16316658E+00
      0.62000000E+00      0.71588887E-01      0.38177384E+00      0.16272953E+00
      0.63000000E+00      0.71546866E-01      0.38177227E+00      0.16234677E+00
      0.64000000E+00      0.71500210E-01      0.38175281E+00      0.16201737E+00
      0.65000000E+00      0.71448845E-01      0.38171511E+00      0.16174024E+00
      0.66000000E+00      0.71392719E-01      0.38165888E+00      0.16151418E+00
      0.67000000E+00      0.71331798E-01      0.38158398E+00      0.16133783E+00
      0.68000000E+00      0.71266071E-01      0.38149040E+00      0.16120967E+00
      0.69000000E+00      0.71195559E-01      0.38137826E+00      0.16112800E+00
      0.70000000E+00      0.71120314E-01      0.38124782E+00      0.16109091E+00
      0.71000000E+00      0.71040426E-01      0.38109954E+00      0.16109624E+00
      0.72000000E+00      0.70956031E-01      0.38093402E+00      0.16114157E+00
      0.73000000E+00      0.70867311E-01      0.38075210E+00      0.16122420E+00
      0.74000000E+00      0.70774499E-01      0.38055479E+00      0.16134111E+00
      0.75000000E+00      0.70677878E-01      0.38034329E+00      0.16148903E+00
      0.76000000E+00      0.70577775E-01      0.38011895E+00      0.16166441E+00
      0.77000000E+00      0.70474557E-01      0.37988322E+00      0.16186351E+00
      0.78000000E+00      0.70368614E-01      0.37963756E+00      0.16208242E+00
      0.79000000E+00      0.70260352E-01      0.37938343E+00      0.16231715E+00
      0.80000000E+00      0.70150175E-01      0.37912216E+00      0.16256375E+00
      0.81000000E+00      0.70038475E-01      0.37885499E+00      0.16281837E+00
      0.82000000E+00      0.69925618E-01      0.37858302E+00      0.16307740E+00
      0.83000000E+00      0.69811940E-01      0.37830718E+00      0.16333750E+00
      0.84000000E+00      0.69697740E-01      0.37802830E+00      0.16359574E+00
      0.85000000E+00      0.69583283E-01      0.37774710E+00      0.16384960E+00
      0.86000000E+00      0.69468799E-01      0.37746422E+00      0.16409704E+00
      0.87000000E+00      0.69354492E-01      0.37718028E+00      0.16433649E+00
      0.88000000E+00      0.69240541E-01      0.37689589E+00      0.16456684E+00
      0.89000000E+00      0.69127106E-01      0.37661165E+00      0.16478736E+00
      0.90000000E+00      0.69014329E-01      0.37632812E+00      0.16499769E+00
      0.91000000E+00      0.68902336E-01      0.37604578E+00      0.16519774E+00
      0.92000000E+00      0.68791232E-01      0.37576504E+00      0.16538759E+00
      0.93000000E+00      0.68681108E-01      0.37548618E+00      0.16556744E+00
      0.94000000E+00      0.68572036E-01      0.37520940E+00      0.16573750E+00
      0.95000000E+00      0.68464081E-01      0.37493481E+00      0.16589796E+00
      0.96000000E+00      0.68357303E-01      0.37466251E+00      0.16604889E+00
      0.97000000E+00      0.68251767E-01      0.37439264E+00      0.16619025E+00
      0.98000000E+00      0.68147550E-01      0.37412537E+00      0.16632184E+00
      0.99000000E+00      0.68044744E-01      0.37386097E+00      0.16644329E+00
      0.10000000E+01      0.67943460E-01      0.37359980E+00      0.16655411E+00
      0.10100000E+01      0.67843825E-01      0.37334222E+00      0.16665364E+00
      0.10200000E+01      0.67745973E-01      0.37308860E+00      0.16674117E+00
      0.10300000E+01      0.67650036E-01      0.37283926E+00      0.16681589E+00
      0.10400000E+01      0.67556138E-01      0.37259439E+00      0.16687695E+00
      0.10500000E+01      0.67464382E-01      0.37235408E+00      0.16692349E+00
      0.10600000E+01      0.67374849E-01      0.37211824E+00      0.16695465E+00
      0.10700000E+01      0.67287589E-01      0.37188667E+00      0.16696959E+00
      0.10800000E+01      0.67202623E-01      0.37165903E+00      0.16696752E+00
      0.10900000E+01      0.67119944E-01      0.37143494E+00      0.16694769E+00
      0.11000000E+01      0.67039520E-01      0.37121395E+00      0.16690944E+00
      0.11100000E+01      0.66961294E-01      0.37099561E+00      0.16685220E+00
      0.11200000E+01      0.66885187E-01      0.37077954E+00      0.16677553E+00
      0.11300000E+01      0.66811098E-01      0.37056536E+00      0.16667917E+00
      0.11400000E+01      0.66738892E-01      0.37035275E+00      0.16656307E+00
      0.11500000E+01      0.66668399E-01      0.37014133E+00      0.16642747E+00
      0.11600000E+01      0.66599395E-01      0.36993064E+00      0.16627294E+00
      0.11700000E+01      0.66531599E-01      0.36972004E+00      0.16610040E+00
      0.11800000E+01      0.66464657E-01      0.36950868E+00      0.16591123E+00
      0.11900000E+01      0.66398142E-01      0.36929542E+00      0.16570722E+00
      0.12000000E+01      0.66331554E-01      0.36907885E+00      0.16549064E+00
      0.12100000E+01      0.66264330E-01      0.36885735E+00      0.16526414E+00
      0.12200000E+01      0.66195859E-01      0.36862915E+00      0.16503080E+00
      0.12300000E+01      0.66125509E-01      0.36839244E+00      0.16479395E+00
      0.12400000E+01      0.66052646E-01      0.36814555E+00      0.16455718E+00
      0.12500000E+01      0.65976667E-01      0.36788697E+00      0.16432414E+00
      0.12600000E+01      0.65897020E-01      0.36761551E+00      0.16409849E+00
      0.12700000E+01      0.65813222E-01      0.36733031E+00      0.16388370E+00
      0.12800000E+01      0.65724874E-01      0.36703083E+00      0.16368304E+00
      0.12900000E+01      0.65631666E-01      0.36671683E+00      0.16349938E+00
      0.13000000E+01      0.65533379E-01      0.36638831E+00      0.16333518E+00
      0.13100000E+01      0.65429882E-01      0.36604548E+00      0.16319240E+00
      0.13200000E+01      0.65321127E-01      0.36568868E+00      0.16307249E+00
      0.13300000E+01      0.65207140E-01      0.36531833E+00      0.16297635E+00
      0.13400000E+01      0.65088014E-01      0.36493492E+00      0.16290437E+00
      0.13500000E+01      0.64963902E-01      0.36453898E+00      0.16285645E+00
      0.13600000E+01      0.64835008E-01      0.36413105E+00      0.16283204E+00
      0.13700000E+01      0.64701581E-01      0.36371174E+00      0.16283016E+00
      0.13800000E+01      0.64563912E-01      0.36328170E+00      0.16284946E+00
      0.13900000E+01      0.64422329E-01      0.36284165E+00      0.16288826E+00
      0.14000000E+01      0.64277192E-01      0.36239240E+00      0.16294461E+00
      0.14100000E+01      0.64128894E-01      0.36193488E+00      0.16301627E+00
      0.14200000E+01      0.63977856E-01      0.36147010E+00      0.16310082E+00
      0.14300000E+01      0.63824524E-01      0.36099917E+00      0.16319563E+00
      0.14400000E+01      0.63669367E-01      0.36052325E+00      0.16329793E+00
      0.14500000E+01      0.63512866E-01      0.36004358E+00      0.16340481E+00
      0.14600000E+01      0.63355515E-01      0.35956140E+00      0.16351331E+00
      0.14700000E+01      0.63197812E-01      0.35907794E+00      0.16362041E+00
      0.14800000E+01      0.63040249E-01      0.35859441E+00      0.16372310E+00
      0.14900000E+01      0.62883316E-01      0.35811200E+00      0.16381843E+00
      0.15000000E+01      0.62727488E-01      0.35763189E+00      0.16390354E+00
      0.15100000E+01      0.62573225E-01      0.35715525E+00      0.16397570E+00
      0.15200000E+01      0.62420969E-01      0.35668329E+00      0.16403238E+00
      0.15300000E+01      0.62271140E-01      0.35621721E+00      0.16407125E+00
      0.15400000E+01      0.62124132E-01      0.35575824E+00      0.16409025E+00
      0.15500000E+01      0.61980307E-01      0.35530759E+00      0.16408758E+00
      0.15600000E+01      0.61839988E-01      0.35486646E+00      0.16406177E+00
      0.15700000E+01      0.61703457E-01      0.35443593E+00      0.16401164E+00
      0.15800000E+01      0.61570943E-01      0.35401701E+00      0.16393637E+00
      0.15900000E+01      0.61442620E-01      0.35361052E+00      0.16383547E+00
      0.16000000E+01      0.61318601E-01      0.35321714E+00      0.16370882E+00
      0.16100000E+01      0.61198934E-01      0.35283731E+00      0.16355664E+00
      0.16200000E+01      0.61083598E-01      0.35247126E+00      0.16337950E+00
      0.16300000E+01      0.60972505E-01      0.35211899E+00      0.16317834E+00
      0.16400000E+01      0.60865501E-01      0.35178026E+00      0.16295439E+00
      0.16500000E+01      0.60762369E-01      0.35145457E+00      0.16270923E+00
      0.16600000E+01      0.60662834E-01      0.35114119E+00      0.16244466E+00
      0.16700000E+01      0.60566572E-01      0.35083921E+00      0.16216275E+00
      0.16800000E+01      0.60473222E-01      0.35054754E+00      0.16186574E+00
      0.16900000E+01      0.60382399E-01      0.35026498E+00      0.16155599E+00
      0.17000000E+01      0.60293708E-01      0.34999029E+00      0.16123590E+00
      0.17100000E+01      0.60206758E-01      0.34972225E+00      0.16090790E+00
      0.17200000E+01      0.60121176E-01      0.34945971E+00      0.16057431E+00
      0.17300000E+01      0.60036622E-01      0.34920163E+00      0.16023734E+00
      0.17400000E+01      0.59952791E-01      0.34894711E+00      0.15989901E+00
      0.17500000E+01      0.59869423E-01      0.34869537E+00      0.15956109E+00
      0.17600000E+01      0.59786304E-01      0.34844577E+00      0.15922512E+00
      0.17700000E+01      0.59703262E-01      0.34819778E+00      0.15889233E+00
      0.17800000E+01      0.59620163E-01      0.34795089E+00      0.15856368E+00
      0.17900000E+01      0.59536908E-01      0.34770468E+00      0.15823986E+00
      0.18000000E+01      0.59453421E-01      0.34745869E+00      0.15792127E+00
      0.18100000E+01      0.59369650E-01      0.34721250E+00      0.15760809E+00
      0.18200000E+01      0.59285556E-01      0.34696565E+00      0.15730030E+00
      0.18300000E+01      0.59201107E-01      0.34671772E+00      0.15699771E+00
      0.18400000E+01      0.59116278E-01      0.34646825E+00      0.15670004E+00
      0.18500000E+01      0.59031046E-01      0.34621685E+00      0.15640692E+00
      0.18600000E+01      0.58945382E-01      0.34596312E+00      0.15611798E+00
      0.18700000E+01      0.58859255E-01      0.34570671E+00      0.15583287E+00
      0.18800000E+01      0.58772624E-01      0.34544731E+00      0.15555133E+00
      0.18900000E+01      0.58685437E-01      0.34518463E+00      0.15527321E+00
      0.19000000E+01      0.58597627E-01      0.34491842E+00      0.15499852E+00
      0.19100000E+01      0.58509114E-01      0.34464842E+00      0.15472743E+00
      0.19200000E+01      0.58419801E-01      0.34437436E+00      0.15446032E+00
      0.19300000E+01      0.58329575E-01      0.34409595E+00      0.15419772E+00
      0.19400000E+01      0.58238310E-01      0.34381286E+00      0.15394036E+00
      0.19500000E+01      0.58145871E-01      0.34352475E+00      0.15368910E+00
      0.19600000E+01      0.58052116E-01      0.34323122E+00      0.15344494E+00
      0.19700000E+01      0.57956904E-01      0.34293190E+00      0.15320893E+00
      0.19800000E+01      0.57860103E-01      0.34262644E+00      0.15298219E+00
      0.19900000E+01      0.57761596E-01      0.34231456E+00      0.15276579E+00
      0.20000000E+01      0.57661288E-01      0.34199607E+00      0.15256077E+00
      0.20100000E+01      0.57559111E-01      0.34167088E+00      0.15236807E+00
      0.20200000E+01      0.57455031E-01      0.34133902E+00      0.15218850E+00
      0.20300000E+01      0.57349044E-01      0.34100064E+00      0.15202271E+00
      0.20400000E+01      0.57241180E-01      0.34065598E+00      0.15187119E+00
      0.20500000E+01      0.57131500E-01      0.34030536E+00      0.15173420E+00
      0.20600000E+01      0.57020092E-01      0.33994917E+00      0.15161182E+00
      0.20700000E+01      0.56907070E-01      0.33958786E+00      0.15150392E+00
      0.20800000E+01      0.56792567E-01      0.33922189E+00      0.15141013E+00
      0.20900000E+01      0.56676735E-01      0.33885176E+00      0.15132989E+00
      0.21000000E+01      0.56559737E-01      0.33847799E+00      0.15126240E+00
      0.21100000E+01      0.56441750E-01      0.33810111E+00      0.15120666E+00
      0.21200000E+01      0.56322956E-01      0.33772168E+00      0.15116146E+00
      0.21300000E+01      0.56203545E-01      0.33734026E+00      0.15112540E+00
      0.21400000E+01      0.56083708E-01      0.33695741E+00      0.15109689E+00
      0.21500000E+01      0.55963639E-01      0.33657370E+00      0.15107423E+00
      0.21600000E+01      0.55843527E-01      0.33618965E+00      0.15105557E+00
      0.21700000E+01      0.55723556E-01      0.33580577E+00      0.15103901E+00
      0.21800000E+01      0.55603902E-01      0.33542250E+00      0.15102263E+00
      0.21900000E+01      0.55484726E-01      0.33504022E+00      0.15100452E+00
      0.22000000E+01      0.55366176E-01      0.33465925E+00      0.15098287E+00
      0.22100000E+01      0.55248378E-01      0.33427983E+00      0.15095596E+00
      0.22200000E+01      0.55131442E-01      0.33390215E+00      0.15092227E+00
      0.22300000E+01      0.55015455E-01      0.33352635E+00      0.15088045E+00
      0.22400000E+01      0.54900490E-01      0.33315254E+00      0.15082936E+00
      0.22500000E+01      0.54786601E-01      0.33278085E+00      0.15076809E+00
      0.22600000E+01      0.54673833E-01      0.33241144E+00      0.15069591E+00
      0.22700000E+01      0.54562223E-01      0.33204445E+00      0.15061231E+00
      0.22800000E+01      0.54451800E-01      0.33168005E+00      0.15051693E+00
      0.22900000E+01      0.54342590E-01      0.33131834E+00      0.15040954E+00
      0.23000000E+01      0.54234613E-01      0.33095932E+00      0.15029003E+00
      0.23100000E+01      0.54127885E-01      0.33060297E+00      0.15015836E+00
      0.23200000E+01      0.54022421E-01      0.33024917E+00      0.15001453E+00
      0.23300000E+01      0.53918234E-01      0.32989783E+00      0.14985858E+00
      0.23400000E+01      0.53815340E-01      0.32954890E+00      0.14969059E+00
      0.23500000E+01      0.53713757E-01      0.32920240E+00      0.14951066E+00
      0.23600000E+01      0.53613502E-01      0.32885846E+00      0.14931892E+00
      0.23700000E+01      0.53514595E-01      0.32851723E+00      0.14911552E+00
      0.23800000E+01      0.53417048E-01      0.32817891E+00      0.14890067E+00
      0.23900000E+01      0.53320869E-01      0.32784366E+00      0.14867464E+00
      0.24000000E+01      0.53226056E-01      0.32751161E+00      0.14843771E+00
      0.24100000E+01      0.53132598E-01      0.32718284E+00      0.14819025E+00
      0.24200000E+01      0.53040479E-01      0.32685739E+00      0.14793259E+00
      0.24300000E+01      0.52949682E-01      0.32653532E+00      0.14766510E+00
      0.24400000E+01      0.52860197E-01      0.32621670E+00      0.14738808E+00
      0.24500000E+01      0.52772026E-01      0.32590170E+00      0.14710175E+00
      0.24600000E+01      0.52685192E-01      0.32559056E+00      0.14680623E+00
      0.24700000E+01      0.52599737E-01      0.32528362E+00      0.14650152E+00
      0.24800000E+01      0.52515729E-01      0.32498129E+00      0.14618742E+00
      0.24900000E+01      0.52433254E-01      0.32468403E+00      0.14586365E+00
      0.25000000E+01      0.52352409E-01      0.32439227E+00      0.14552975E+00
